,graph_name,reordering_strategy,system,infrastructure,speedup,MeanDegree,Clustering,graph_type
808,rmat-22-15,metis-128,dgl,cpu,0.9928085980563501,51.05,0.08,rmat
809,rmat-22-15,rabbit,dgl,cpu,0.9843382327213341,51.05,0.08,rmat
810,rmat-22-15,DegSort,dgl,cpu,0.3784834506757741,51.05,0.08,rmat
811,rmat-22-15,HubSort,dgl,cpu,0.37314772821991604,51.05,0.08,rmat
812,rmat-22-15,slashburn,dgl,cpu,0.33959487833597274,51.05,0.08,rmat
813,rmat-22-15,gorder,dgl,cpu,0.37696720830142055,51.05,0.08,rmat
814,rmat-22-15,HubCluster,dgl,cpu,0.3744216884434584,51.05,0.08,rmat
815,rmat-22-15,metis-1024,dgl,cpu,0.9705256737858373,51.05,0.08,rmat
816,rmat-22-15,DegSort,pyg,cpu,0.9105226307230855,51.05,0.08,rmat
817,rmat-22-15,gorder,pyg,cpu,0.9010173352112855,51.05,0.08,rmat
818,rmat-22-15,ldg,pyg,cpu,0.9951554994277546,51.05,0.08,rmat
819,rmat-22-15,bfs,pyg,cpu,0.9131249454041793,51.05,0.08,rmat
820,rmat-22-15,metis-1024,pyg,cpu,0.9926563376443268,51.05,0.08,rmat
821,rmat-22-15,metis-128,pyg,cpu,0.9971554422869902,51.05,0.08,rmat
822,rmat-22-15,metis-8192,pyg,cpu,0.9797839225372643,51.05,0.08,rmat
823,rmat-22-15,HubSort,pyg,cpu,0.9041732171195653,51.05,0.08,rmat
824,rmat-22-15,rabbit,pyg,cpu,1.0056828915799052,51.05,0.08,rmat
825,rmat-22-15,slashburn,pyg,cpu,0.899608117939568,51.05,0.08,rmat
826,rmat-22-15,HubCluster,pyg,cpu,0.9226287708097086,51.05,0.08,rmat
827,rmat-22-15,minla,pyg,cpu,0.9682115207302319,51.05,0.08,rmat
828,rmat-22-15,metis-16,pyg,cpu,0.9877510514552617,51.05,0.08,rmat
829,rmat-22-15,dfs,pyg,cpu,0.9829660467226135,51.05,0.08,rmat
830,rmat-22-15,rcm,pyg,cpu,0.9156088447374168,51.05,0.08,rmat
831,rmat-22-15,metis-65536,pyg,cpu,0.916411181496651,51.05,0.08,rmat
832,watts-strogatz-V_3000000-K_40-P_0.1,metis-8192,pyg,cuda,1.799277602200331,40.0,0.53,watts
833,watts-strogatz-V_3000000-K_40-P_0.1,rabbit,pyg,cuda,1.8367710746694892,40.0,0.53,watts
834,watts-strogatz-V_3000000-K_40-P_0.1,HubSort,pyg,cuda,1.792640969513072,40.0,0.53,watts
835,watts-strogatz-V_3000000-K_40-P_0.1,metis-16,pyg,cuda,1.8308139995342183,40.0,0.53,watts
836,watts-strogatz-V_3000000-K_40-P_0.1,dfs,pyg,cuda,1.8742897510616612,40.0,0.53,watts
837,watts-strogatz-V_3000000-K_40-P_0.1,metis-1024,pyg,cuda,1.8638832230999223,40.0,0.53,watts
838,watts-strogatz-V_3000000-K_40-P_0.1,rcm,pyg,cuda,1.7326847223922925,40.0,0.53,watts
839,watts-strogatz-V_3000000-K_40-P_0.1,metis-65536,pyg,cuda,1.8086328182190732,40.0,0.53,watts
840,watts-strogatz-V_3000000-K_40-P_0.1,bfs,pyg,cuda,1.7329252108649265,40.0,0.53,watts
841,watts-strogatz-V_3000000-K_40-P_0.1,ldg,pyg,cuda,1.2218997248247057,40.0,0.53,watts
842,watts-strogatz-V_3000000-K_40-P_0.1,DegSort,pyg,cuda,1.7775287400076147,40.0,0.53,watts
843,watts-strogatz-V_3000000-K_40-P_0.1,metis-128,pyg,cuda,1.8313079886142507,40.0,0.53,watts
844,watts-strogatz-V_3000000-K_40-P_0.1,slashburn,pyg,cuda,1.8653142486442271,40.0,0.53,watts
845,watts-strogatz-V_3000000-K_40-P_0.1,HubCluster,pyg,cuda,1.840112166591664,40.0,0.53,watts
846,watts-strogatz-V_3000000-K_40-P_0.1,gorder,pyg,cuda,1.8369343724970935,40.0,0.53,watts
847,watts-strogatz-V_3000000-K_40-P_0.1,minla,pyg,cuda,1.859752896823153,40.0,0.53,watts
848,watts-strogatz-V_3000000-K_40-P_0.1,rabbit,dgl,cuda,1.3623581740736521,40.0,0.53,watts
849,watts-strogatz-V_3000000-K_40-P_0.1,rcm,dgl,cuda,1.3586611499956542,40.0,0.53,watts
850,watts-strogatz-V_3000000-K_40-P_0.1,HubCluster,dgl,cuda,1.4907413852217881,40.0,0.53,watts
851,watts-strogatz-V_3000000-K_40-P_0.1,metis-1024,dgl,cuda,1.5134286327448185,40.0,0.53,watts
852,watts-strogatz-V_3000000-K_40-P_0.1,slashburn,dgl,cuda,1.4086878568783732,40.0,0.53,watts
853,watts-strogatz-V_3000000-K_40-P_0.1,metis-16,dgl,cuda,1.5209039072527168,40.0,0.53,watts
854,watts-strogatz-V_3000000-K_40-P_0.1,ldg,dgl,cuda,1.03738200396818,40.0,0.53,watts
855,watts-strogatz-V_3000000-K_40-P_0.1,metis-8192,dgl,cuda,1.4805544603126624,40.0,0.53,watts
856,watts-strogatz-V_3000000-K_40-P_0.1,metis-128,dgl,cuda,1.5323334569929483,40.0,0.53,watts
857,watts-strogatz-V_3000000-K_40-P_0.1,gorder,dgl,cuda,1.47561280576494,40.0,0.53,watts
858,watts-strogatz-V_3000000-K_40-P_0.1,dfs,dgl,cuda,1.546735996319539,40.0,0.53,watts
859,watts-strogatz-V_3000000-K_40-P_0.1,minla,dgl,cuda,1.533792547364735,40.0,0.53,watts
860,watts-strogatz-V_3000000-K_40-P_0.1,HubSort,dgl,cuda,1.4472901102476468,40.0,0.53,watts
861,watts-strogatz-V_3000000-K_40-P_0.1,DegSort,dgl,cuda,1.3571306198794177,40.0,0.53,watts
862,watts-strogatz-V_3000000-K_40-P_0.1,bfs,dgl,cuda,1.357187952525456,40.0,0.53,watts
863,watts-strogatz-V_3000000-K_40-P_0.1,metis-65536,dgl,cuda,1.3321661245288927,40.0,0.53,watts
864,watts-strogatz-V_3000000-K_40-P_0.1,slashburn,dgl,cpu,1.811976332547524,40.0,0.53,watts
865,watts-strogatz-V_3000000-K_40-P_0.1,metis-65536,dgl,cpu,2.0403164623693444,40.0,0.53,watts
866,watts-strogatz-V_3000000-K_40-P_0.1,minla,dgl,cpu,1.856026189938265,40.0,0.53,watts
867,watts-strogatz-V_3000000-K_40-P_0.1,metis-128,dgl,cpu,1.809563019355621,40.0,0.53,watts
868,watts-strogatz-V_3000000-K_40-P_0.1,bfs,dgl,cpu,1.8678087651431423,40.0,0.53,watts
869,watts-strogatz-V_3000000-K_40-P_0.1,metis-1024,dgl,cpu,2.009024908975946,40.0,0.53,watts
870,watts-strogatz-V_3000000-K_40-P_0.1,gorder,dgl,cpu,1.7953778727800593,40.0,0.53,watts
871,watts-strogatz-V_3000000-K_40-P_0.1,HubCluster,dgl,cpu,2.0068807670749034,40.0,0.53,watts
872,watts-strogatz-V_3000000-K_40-P_0.1,metis-8192,dgl,cpu,2.0913170435547714,40.0,0.53,watts
873,watts-strogatz-V_3000000-K_40-P_0.1,metis-16,dgl,cpu,1.7411345223960453,40.0,0.53,watts
874,watts-strogatz-V_3000000-K_40-P_0.1,ldg,dgl,cpu,1.2024610084996457,40.0,0.53,watts
875,watts-strogatz-V_3000000-K_40-P_0.1,rcm,dgl,cpu,1.6483090611483122,40.0,0.53,watts
876,watts-strogatz-V_3000000-K_40-P_0.1,DegSort,dgl,cpu,1.5468617160496585,40.0,0.53,watts
877,watts-strogatz-V_3000000-K_40-P_0.1,rabbit,dgl,cpu,1.8223594487320878,40.0,0.53,watts
878,watts-strogatz-V_3000000-K_40-P_0.1,dfs,dgl,cpu,1.6768035608850884,40.0,0.53,watts
879,watts-strogatz-V_3000000-K_40-P_0.1,HubSort,dgl,cpu,1.8758852076234973,40.0,0.53,watts
880,watts-strogatz-V_3000000-K_40-P_0.1,ldg,pyg,cpu,1.109414653699962,40.0,0.53,watts
881,watts-strogatz-V_3000000-K_40-P_0.1,metis-8192,pyg,cpu,1.2379545350967893,40.0,0.53,watts
882,watts-strogatz-V_3000000-K_40-P_0.1,metis-16,pyg,cpu,1.2434012858670378,40.0,0.53,watts
883,watts-strogatz-V_3000000-K_40-P_0.1,minla,pyg,cpu,1.2519557331900626,40.0,0.53,watts
884,watts-strogatz-V_3000000-K_40-P_0.1,slashburn,pyg,cpu,1.280582235357866,40.0,0.53,watts
885,watts-strogatz-V_3000000-K_40-P_0.1,HubSort,pyg,cpu,1.184870091422254,40.0,0.53,watts
886,watts-strogatz-V_3000000-K_40-P_0.1,metis-128,pyg,cpu,1.2396814116319792,40.0,0.53,watts
887,watts-strogatz-V_3000000-K_40-P_0.1,bfs,pyg,cpu,1.2865867620388134,40.0,0.53,watts
888,watts-strogatz-V_3000000-K_40-P_0.1,DegSort,pyg,cpu,1.2494368586786073,40.0,0.53,watts
889,watts-strogatz-V_3000000-K_40-P_0.1,dfs,pyg,cpu,1.2933673120095994,40.0,0.53,watts
890,watts-strogatz-V_3000000-K_40-P_0.1,gorder,pyg,cpu,1.2868541105501279,40.0,0.53,watts
891,watts-strogatz-V_3000000-K_40-P_0.1,rabbit,pyg,cpu,1.25745589587642,40.0,0.53,watts
892,watts-strogatz-V_3000000-K_40-P_0.1,HubCluster,pyg,cpu,1.2676597685536397,40.0,0.53,watts
893,watts-strogatz-V_3000000-K_40-P_0.1,metis-65536,pyg,cpu,1.2155583913390504,40.0,0.53,watts
894,watts-strogatz-V_3000000-K_40-P_0.1,rcm,pyg,cpu,1.1988486842809076,40.0,0.53,watts
895,watts-strogatz-V_3000000-K_40-P_0.1,metis-1024,pyg,cpu,1.2331553786581129,40.0,0.53,watts
896,rmat-22-45,gorder,dgl,cuda,1.0879811835217554,117.86,0.15,rmat
897,rmat-22-45,HubCluster,dgl,cuda,1.0865230429349946,117.86,0.15,rmat
898,rmat-22-45,bfs,dgl,cuda,1.0167041132667625,117.86,0.15,rmat
899,rmat-22-45,minla,dgl,cuda,1.0359170296485607,117.86,0.15,rmat
900,rmat-22-45,metis-1024,dgl,cuda,1.0161636774111678,117.86,0.15,rmat
901,rmat-22-45,dfs,dgl,cuda,0.9800246623409806,117.86,0.15,rmat
902,rmat-22-45,metis-8192,dgl,cuda,1.0229340238216968,117.86,0.15,rmat
903,rmat-22-45,metis-128,dgl,cuda,1.0203256077629614,117.86,0.15,rmat
904,rmat-22-45,metis-16,dgl,cuda,1.0192652370237147,117.86,0.15,rmat
905,rmat-22-45,ldg,dgl,cuda,1.0346756934546235,117.86,0.15,rmat
906,rmat-22-45,rabbit,dgl,cuda,1.026265006706718,117.86,0.15,rmat
907,rmat-22-45,metis-65536,dgl,cuda,1.0183610558716931,117.86,0.15,rmat
908,rmat-22-45,slashburn,dgl,cuda,1.0030321456348843,117.86,0.15,rmat
909,rmat-22-45,DegSort,dgl,cuda,1.0938106621539272,117.86,0.15,rmat
910,rmat-22-45,HubSort,dgl,cuda,1.0961653092826917,117.86,0.15,rmat
911,rmat-22-45,rcm,dgl,cuda,1.0698984974010723,117.86,0.15,rmat
912,rmat-22-45,slashburn,pyg,cuda,1.3027344499616196,117.86,0.15,rmat
913,rmat-22-45,ldg,pyg,cuda,1.0020789809804522,117.86,0.15,rmat
914,rmat-22-45,bfs,pyg,cuda,1.2298537658414914,117.86,0.15,rmat
915,rmat-22-45,metis-16,pyg,cuda,1.0496598524820444,117.86,0.15,rmat
916,rmat-22-45,minla,pyg,cuda,1.0994867134572228,117.86,0.15,rmat
917,rmat-22-45,metis-128,pyg,cuda,1.0254391267648932,117.86,0.15,rmat
918,rmat-22-45,metis-8192,pyg,cuda,1.0109085747874416,117.86,0.15,rmat
919,rmat-22-45,rabbit,pyg,cuda,1.0137518426682848,117.86,0.15,rmat
920,rmat-22-45,rcm,pyg,cuda,1.2822730206992075,117.86,0.15,rmat
921,rmat-22-45,HubSort,pyg,cuda,1.2517281709255295,117.86,0.15,rmat
922,rmat-22-45,metis-65536,pyg,cuda,1.1044889302838745,117.86,0.15,rmat
923,rmat-22-45,DegSort,pyg,cuda,1.287907090560943,117.86,0.15,rmat
924,rmat-22-45,HubCluster,pyg,cuda,1.2656978611948846,117.86,0.15,rmat
925,rmat-22-45,dfs,pyg,cuda,1.103910546248996,117.86,0.15,rmat
926,rmat-22-45,gorder,pyg,cuda,1.290026583386111,117.86,0.15,rmat
927,rmat-22-45,metis-1024,pyg,cuda,1.0073538916304356,117.86,0.15,rmat
928,rmat-22-45,ldg,dgl,cpu,0.981852774752682,117.86,0.15,rmat
929,rmat-22-45,metis-8192,dgl,cpu,0.5927628161500241,117.86,0.15,rmat
930,rmat-22-45,DegSort,dgl,cpu,0.3237692639025782,117.86,0.15,rmat
931,rmat-22-45,metis-65536,dgl,cpu,0.3863927971810205,117.86,0.15,rmat
932,rmat-22-45,rabbit,dgl,cpu,0.955163729760349,117.86,0.15,rmat
933,rmat-22-45,gorder,dgl,cpu,0.3395734449192625,117.86,0.15,rmat
934,rmat-22-45,slashburn,dgl,cpu,0.2948330720280883,117.86,0.15,rmat
935,rmat-22-45,metis-16,dgl,cpu,0.6996257312419846,117.86,0.15,rmat
936,rmat-22-45,metis-128,dgl,cpu,0.7591894190479745,117.86,0.15,rmat
937,rmat-22-45,bfs,dgl,cpu,0.2776727183195886,117.86,0.15,rmat
938,rmat-22-45,dfs,dgl,cpu,0.5778461280620054,117.86,0.15,rmat
939,rmat-22-45,metis-1024,dgl,cpu,0.9911958231507964,117.86,0.15,rmat
940,rmat-22-45,HubSort,dgl,cpu,0.3145726801242098,117.86,0.15,rmat
941,rmat-22-45,HubCluster,dgl,cpu,0.3190609628317798,117.86,0.15,rmat
942,rmat-22-45,minla,dgl,cpu,0.4320737285639768,117.86,0.15,rmat
943,rmat-22-45,rcm,dgl,cpu,0.43979263173094996,117.86,0.15,rmat
944,rmat-22-45,rcm,pyg,cpu,0.960368168140918,117.86,0.15,rmat
945,rmat-22-45,HubSort,pyg,cpu,0.887842165043177,117.86,0.15,rmat
946,rmat-22-45,metis-128,pyg,cpu,0.9867831164243658,117.86,0.15,rmat
947,rmat-22-45,DegSort,pyg,cpu,0.8796090076953454,117.86,0.15,rmat
948,rmat-22-45,metis-65536,pyg,cpu,0.9290046331405001,117.86,0.15,rmat
949,rmat-22-45,bfs,pyg,cpu,0.8870326259349749,117.86,0.15,rmat
950,rmat-22-45,HubCluster,pyg,cpu,0.8944120277700645,117.86,0.15,rmat
951,rmat-22-45,metis-8192,pyg,cpu,0.9869579782156519,117.86,0.15,rmat
952,rmat-22-45,metis-1024,pyg,cpu,0.996998095381289,117.86,0.15,rmat
953,rmat-22-45,minla,pyg,cpu,0.9602374590449715,117.86,0.15,rmat
954,rmat-22-45,ldg,pyg,cpu,0.998904589955642,117.86,0.15,rmat
955,rmat-22-45,rabbit,pyg,cpu,1.007110870864623,117.86,0.15,rmat
956,rmat-22-45,dfs,pyg,cpu,0.9891046107559991,117.86,0.15,rmat
957,rmat-22-45,gorder,pyg,cpu,0.8726737416054126,117.86,0.15,rmat
958,rmat-22-45,metis-16,pyg,cpu,0.991686716071051,117.86,0.15,rmat
959,rmat-22-45,slashburn,pyg,cpu,0.8552685281906276,117.86,0.15,rmat
960,barabasi-V_3000000-K_110,metis-16,pyg,cuda,1.0075807078235677,110.0,0.0,barabasi
961,barabasi-V_3000000-K_110,slashburn,pyg,cuda,1.0740018073018511,110.0,0.0,barabasi
962,barabasi-V_3000000-K_110,ldg,pyg,cuda,0.9982448960218376,110.0,0.0,barabasi
963,barabasi-V_3000000-K_110,rcm,pyg,cuda,1.0693717354618562,110.0,0.0,barabasi
964,barabasi-V_3000000-K_110,HubCluster,pyg,cuda,1.0701425330427465,110.0,0.0,barabasi
965,barabasi-V_3000000-K_110,bfs,pyg,cuda,1.0235255138521355,110.0,0.0,barabasi
966,barabasi-V_3000000-K_110,metis-65536,pyg,cuda,1.0088259698607907,110.0,0.0,barabasi
967,barabasi-V_3000000-K_110,gorder,pyg,cuda,1.0093675396990118,110.0,0.0,barabasi
968,barabasi-V_3000000-K_110,minla,pyg,cuda,1.0223589033360727,110.0,0.0,barabasi
969,barabasi-V_3000000-K_110,metis-1024,pyg,cuda,1.0048281091572229,110.0,0.0,barabasi
970,barabasi-V_3000000-K_110,rabbit,pyg,cuda,1.016347700799039,110.0,0.0,barabasi
971,barabasi-V_3000000-K_110,DegSort,pyg,cuda,1.0543413971600228,110.0,0.0,barabasi
972,barabasi-V_3000000-K_110,dfs,pyg,cuda,1.0722970223815207,110.0,0.0,barabasi
973,barabasi-V_3000000-K_110,metis-128,pyg,cuda,1.00498201484098,110.0,0.0,barabasi
974,barabasi-V_3000000-K_110,HubSort,pyg,cuda,1.0630208789235325,110.0,0.0,barabasi
975,barabasi-V_3000000-K_110,metis-8192,pyg,cuda,1.0071117920238075,110.0,0.0,barabasi
976,barabasi-V_3000000-K_110,DegSort,dgl,cuda,1.0296387652502383,110.0,0.0,barabasi
977,barabasi-V_3000000-K_110,metis-65536,dgl,cuda,0.9890355143371998,110.0,0.0,barabasi
978,barabasi-V_3000000-K_110,metis-16,dgl,cuda,1.0243500411400677,110.0,0.0,barabasi
979,barabasi-V_3000000-K_110,metis-128,dgl,cuda,1.0028769337553347,110.0,0.0,barabasi
980,barabasi-V_3000000-K_110,minla,dgl,cuda,1.0200240159834644,110.0,0.0,barabasi
981,barabasi-V_3000000-K_110,bfs,dgl,cuda,1.0186255025420605,110.0,0.0,barabasi
982,barabasi-V_3000000-K_110,metis-8192,dgl,cuda,1.0052930461232157,110.0,0.0,barabasi
983,barabasi-V_3000000-K_110,dfs,dgl,cuda,1.0432403616787838,110.0,0.0,barabasi
984,barabasi-V_3000000-K_110,rabbit,dgl,cuda,1.0158353978785584,110.0,0.0,barabasi
985,barabasi-V_3000000-K_110,gorder,dgl,cuda,1.0073018101262825,110.0,0.0,barabasi
986,barabasi-V_3000000-K_110,slashburn,dgl,cuda,1.0462141499747462,110.0,0.0,barabasi
987,barabasi-V_3000000-K_110,ldg,dgl,cuda,0.9855260553893798,110.0,0.0,barabasi
988,barabasi-V_3000000-K_110,HubCluster,dgl,cuda,1.0225816615585912,110.0,0.0,barabasi
989,barabasi-V_3000000-K_110,HubSort,dgl,cuda,1.0357018987073885,110.0,0.0,barabasi
990,barabasi-V_3000000-K_110,rcm,dgl,cuda,1.0403932137981495,110.0,0.0,barabasi
991,barabasi-V_3000000-K_110,metis-1024,dgl,cuda,1.0064960910115615,110.0,0.0,barabasi
992,barabasi-V_3000000-K_110,metis-16,pyg,cpu,1.019584102138738,110.0,0.0,barabasi
993,barabasi-V_3000000-K_110,metis-8192,pyg,cpu,1.0239747953492655,110.0,0.0,barabasi
994,barabasi-V_3000000-K_110,DegSort,pyg,cpu,1.1042162026587248,110.0,0.0,barabasi
995,barabasi-V_3000000-K_110,rabbit,pyg,cpu,1.1098460610350243,110.0,0.0,barabasi
996,barabasi-V_3000000-K_110,gorder,pyg,cpu,1.0923553881247827,110.0,0.0,barabasi
997,barabasi-V_3000000-K_110,dfs,pyg,cpu,1.1255811013511272,110.0,0.0,barabasi
998,barabasi-V_3000000-K_110,ldg,pyg,cpu,1.1003457606917508,110.0,0.0,barabasi
999,barabasi-V_3000000-K_110,HubCluster,pyg,cpu,1.103337305376854,110.0,0.0,barabasi
1000,barabasi-V_3000000-K_110,slashburn,pyg,cpu,1.1067538326063333,110.0,0.0,barabasi
1001,barabasi-V_3000000-K_110,bfs,pyg,cpu,1.104612694564663,110.0,0.0,barabasi
1002,barabasi-V_3000000-K_110,metis-1024,pyg,cpu,1.0135125415782869,110.0,0.0,barabasi
1003,barabasi-V_3000000-K_110,minla,pyg,cpu,1.1021651443452476,110.0,0.0,barabasi
1004,barabasi-V_3000000-K_110,metis-65536,pyg,cpu,1.110075954861391,110.0,0.0,barabasi
1005,barabasi-V_3000000-K_110,HubSort,pyg,cpu,1.1104248996537962,110.0,0.0,barabasi
1006,barabasi-V_3000000-K_110,metis-128,pyg,cpu,1.0114947801289147,110.0,0.0,barabasi
1007,barabasi-V_3000000-K_110,rcm,pyg,cpu,1.1052586778088151,110.0,0.0,barabasi
1008,barabasi-V_3000000-K_110,DegSort,dgl,cpu,0.4675342976169294,110.0,0.0,barabasi
1009,barabasi-V_3000000-K_110,gorder,dgl,cpu,0.7563574663307532,110.0,0.0,barabasi
1010,barabasi-V_3000000-K_110,metis-65536,dgl,cpu,0.6728349840702601,110.0,0.0,barabasi
1011,barabasi-V_3000000-K_110,rabbit,dgl,cpu,1.005667603579465,110.0,0.0,barabasi
1012,barabasi-V_3000000-K_110,metis-1024,dgl,cpu,0.9921511022427042,110.0,0.0,barabasi
1013,barabasi-V_3000000-K_110,minla,dgl,cpu,0.6262206424907815,110.0,0.0,barabasi
1014,barabasi-V_3000000-K_110,HubSort,dgl,cpu,0.46581308132720545,110.0,0.0,barabasi
1015,barabasi-V_3000000-K_110,rcm,dgl,cpu,0.48018431081865065,110.0,0.0,barabasi
1016,barabasi-V_3000000-K_110,metis-128,dgl,cpu,1.0112565000744074,110.0,0.0,barabasi
1017,barabasi-V_3000000-K_110,slashburn,dgl,cpu,0.48387929029292687,110.0,0.0,barabasi
1018,barabasi-V_3000000-K_110,metis-16,dgl,cpu,0.9664478023677815,110.0,0.0,barabasi
1019,barabasi-V_3000000-K_110,bfs,dgl,cpu,0.68135596718311,110.0,0.0,barabasi
1020,barabasi-V_3000000-K_110,dfs,dgl,cpu,0.4836558989808213,110.0,0.0,barabasi
1021,barabasi-V_3000000-K_110,HubCluster,dgl,cpu,0.4822630270584586,110.0,0.0,barabasi
1022,barabasi-V_3000000-K_110,ldg,dgl,cpu,0.9784608098433752,110.0,0.0,barabasi
1023,barabasi-V_3000000-K_110,metis-8192,dgl,cpu,0.9358037850576062,110.0,0.0,barabasi
1024,barabasi-V_3000000-K_10,rcm,pyg,cuda,1.0359364027773406,10.0,0.0,barabasi
1025,barabasi-V_3000000-K_10,metis-1024,pyg,cuda,1.077300521954294,10.0,0.0,barabasi
1026,barabasi-V_3000000-K_10,HubSort,pyg,cuda,1.0408693838133132,10.0,0.0,barabasi
1027,barabasi-V_3000000-K_10,DegSort,pyg,cuda,1.0117284199810035,10.0,0.0,barabasi
1028,barabasi-V_3000000-K_10,slashburn,pyg,cuda,1.0822381319681662,10.0,0.0,barabasi
1029,barabasi-V_3000000-K_10,metis-128,pyg,cuda,1.0839134731634361,10.0,0.0,barabasi
1030,barabasi-V_3000000-K_10,HubCluster,pyg,cuda,1.0418437012020172,10.0,0.0,barabasi
1031,barabasi-V_3000000-K_10,metis-16,pyg,cuda,1.0500304599818437,10.0,0.0,barabasi
1032,barabasi-V_3000000-K_10,metis-65536,pyg,cuda,1.0991933438897836,10.0,0.0,barabasi
1033,barabasi-V_3000000-K_10,ldg,pyg,cuda,1.017211175600924,10.0,0.0,barabasi
1034,barabasi-V_3000000-K_10,gorder,pyg,cuda,1.0439732387602252,10.0,0.0,barabasi
1035,barabasi-V_3000000-K_10,metis-8192,pyg,cuda,1.0819545797841028,10.0,0.0,barabasi
1036,barabasi-V_3000000-K_10,bfs,pyg,cuda,1.0743480887354169,10.0,0.0,barabasi
1037,barabasi-V_3000000-K_10,dfs,pyg,cuda,1.1567043113088826,10.0,0.0,barabasi
1038,barabasi-V_3000000-K_10,rabbit,pyg,cuda,0.935816416487046,10.0,0.0,barabasi
1039,barabasi-V_3000000-K_10,minla,pyg,cuda,1.0061693187030618,10.0,0.0,barabasi
1040,barabasi-V_3000000-K_10,metis-16,dgl,cuda,0.9370914985549248,10.0,0.0,barabasi
1041,barabasi-V_3000000-K_10,metis-1024,dgl,cuda,1.1125249979453786,10.0,0.0,barabasi
1042,barabasi-V_3000000-K_10,metis-128,dgl,cuda,1.0585299100742913,10.0,0.0,barabasi
1043,barabasi-V_3000000-K_10,rabbit,dgl,cuda,1.0834269859637804,10.0,0.0,barabasi
1044,barabasi-V_3000000-K_10,slashburn,dgl,cuda,1.0598421086970726,10.0,0.0,barabasi
1045,barabasi-V_3000000-K_10,gorder,dgl,cuda,1.047269679582236,10.0,0.0,barabasi
1046,barabasi-V_3000000-K_10,dfs,dgl,cuda,1.0593893781935697,10.0,0.0,barabasi
1047,barabasi-V_3000000-K_10,HubCluster,dgl,cuda,1.0500486426911573,10.0,0.0,barabasi
1048,barabasi-V_3000000-K_10,minla,dgl,cuda,1.0403245690717957,10.0,0.0,barabasi
1049,barabasi-V_3000000-K_10,bfs,dgl,cuda,1.063993397610568,10.0,0.0,barabasi
1050,barabasi-V_3000000-K_10,metis-65536,dgl,cuda,1.0366564984875373,10.0,0.0,barabasi
1051,barabasi-V_3000000-K_10,metis-8192,dgl,cuda,1.0435290943430169,10.0,0.0,barabasi
1052,barabasi-V_3000000-K_10,rcm,dgl,cuda,1.0649769555041275,10.0,0.0,barabasi
1053,barabasi-V_3000000-K_10,ldg,dgl,cuda,1.0359160767808175,10.0,0.0,barabasi
1054,barabasi-V_3000000-K_10,DegSort,dgl,cuda,1.021753829799949,10.0,0.0,barabasi
1055,barabasi-V_3000000-K_10,HubSort,dgl,cuda,1.0389937670096072,10.0,0.0,barabasi
1056,barabasi-V_3000000-K_10,metis-1024,pyg,cpu,0.9918077926492674,10.0,0.0,barabasi
1057,barabasi-V_3000000-K_10,dfs,pyg,cpu,1.0801890185392917,10.0,0.0,barabasi
1058,barabasi-V_3000000-K_10,HubSort,pyg,cpu,1.0294265361280626,10.0,0.0,barabasi
1059,barabasi-V_3000000-K_10,bfs,pyg,cpu,1.07649056498787,10.0,0.0,barabasi
1060,barabasi-V_3000000-K_10,metis-16,pyg,cpu,0.9689414274717136,10.0,0.0,barabasi
1061,barabasi-V_3000000-K_10,minla,pyg,cpu,0.9911622882019049,10.0,0.0,barabasi
1062,barabasi-V_3000000-K_10,DegSort,pyg,cpu,0.996878320534895,10.0,0.0,barabasi
1063,barabasi-V_3000000-K_10,ldg,pyg,cpu,0.954913340001609,10.0,0.0,barabasi
1064,barabasi-V_3000000-K_10,rcm,pyg,cpu,1.094469218788381,10.0,0.0,barabasi
1065,barabasi-V_3000000-K_10,gorder,pyg,cpu,1.0201904579485792,10.0,0.0,barabasi
1066,barabasi-V_3000000-K_10,metis-8192,pyg,cpu,1.0275537774318417,10.0,0.0,barabasi
1067,barabasi-V_3000000-K_10,metis-128,pyg,cpu,0.9849852220901689,10.0,0.0,barabasi
1068,barabasi-V_3000000-K_10,HubCluster,pyg,cpu,0.9909090156940827,10.0,0.0,barabasi
1069,barabasi-V_3000000-K_10,slashburn,pyg,cpu,0.9879129498904023,10.0,0.0,barabasi
1070,barabasi-V_3000000-K_10,metis-65536,pyg,cpu,1.02567373038751,10.0,0.0,barabasi
1071,barabasi-V_3000000-K_10,rabbit,pyg,cpu,0.9596584061244983,10.0,0.0,barabasi
1072,barabasi-V_3000000-K_10,rabbit,dgl,cpu,1.1029915549644906,10.0,0.0,barabasi
1073,barabasi-V_3000000-K_10,HubCluster,dgl,cpu,0.6223469911116482,10.0,0.0,barabasi
1074,barabasi-V_3000000-K_10,metis-8192,dgl,cpu,1.0484122934769398,10.0,0.0,barabasi
1075,barabasi-V_3000000-K_10,slashburn,dgl,cpu,0.686976532679079,10.0,0.0,barabasi
1076,barabasi-V_3000000-K_10,gorder,dgl,cpu,0.8344750086070112,10.0,0.0,barabasi
1077,barabasi-V_3000000-K_10,metis-16,dgl,cpu,0.9938428350954128,10.0,0.0,barabasi
1078,barabasi-V_3000000-K_10,DegSort,dgl,cpu,0.6664196440308084,10.0,0.0,barabasi
1079,barabasi-V_3000000-K_10,ldg,dgl,cpu,1.0934725920497506,10.0,0.0,barabasi
1080,barabasi-V_3000000-K_10,dfs,dgl,cpu,0.6903659427604141,10.0,0.0,barabasi
